[INFO ][20170428 14:37:52,739][AbstractApplicationContext:513] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@63827a5a: startup date [Fri Apr 28 14:37:52 CST 2017]; root of context hierarchy
[INFO ][20170428 14:37:52,777][XmlBeanDefinitionReader:316] Loading XML bean definitions from class path resource [spring/spring-context.xml]
[INFO ][20170428 14:37:52,945][XmlBeanDefinitionReader:316] Loading XML bean definitions from class path resource [spring/spring-mq.xml]
[INFO ][20170428 14:37:52,970][XmlBeanDefinitionReader:316] Loading XML bean definitions from class path resource [spring/spring-mail.xml]
[INFO ][20170428 14:37:53,073][PropertiesLoaderSupport:172] Loading properties file from class path resource [mq.properties]
[INFO ][20170428 14:37:53,074][PropertiesLoaderSupport:172] Loading properties file from class path resource [mail.properties]
[INFO ][20170428 14:40:02,659][AbstractApplicationContext:513] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@63827a5a: startup date [Fri Apr 28 14:40:02 CST 2017]; root of context hierarchy
[INFO ][20170428 14:40:02,700][XmlBeanDefinitionReader:316] Loading XML bean definitions from class path resource [spring/spring-context.xml]
[INFO ][20170428 14:40:02,890][XmlBeanDefinitionReader:316] Loading XML bean definitions from class path resource [spring/spring-mq.xml]
[INFO ][20170428 14:40:02,917][XmlBeanDefinitionReader:316] Loading XML bean definitions from class path resource [spring/spring-mail.xml]
[INFO ][20170428 14:40:03,020][PropertiesLoaderSupport:172] Loading properties file from class path resource [mq.properties]
[INFO ][20170428 14:40:03,021][PropertiesLoaderSupport:172] Loading properties file from class path resource [mail.properties]
[INFO ][20170428 14:42:08,072][AbstractApplicationContext:513] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@63827a5a: startup date [Fri Apr 28 14:42:08 CST 2017]; root of context hierarchy
[INFO ][20170428 14:42:08,113][XmlBeanDefinitionReader:316] Loading XML bean definitions from class path resource [spring/spring-context.xml]
[INFO ][20170428 14:42:08,290][XmlBeanDefinitionReader:316] Loading XML bean definitions from class path resource [spring/spring-mq.xml]
[INFO ][20170428 14:42:08,313][DefaultListableBeanFactory:746] Overriding bean definition for bean 'consumerSessionAwareMessageListener': replacing [Generic bean: class [wusc.edu.demo.mqtest.listener.ConsumerSessionAwareMessageListener]; scope=singleton; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [D:\DEVETOOLS\workspacework4.4.1bf\demo-parent\demo-activemq-parent\demo-mqconsumer-A\target\classes\wusc\edu\demo\mqtest\listener\ConsumerSessionAwareMessageListener.class]] with [Generic bean: class [wusc.edu.demo.mqtest.listener.ConsumerSessionAwareMessageListener]; scope=; abstract=false; lazyInit=false; autowireMode=1; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in class path resource [spring/spring-mq.xml]]
[INFO ][20170428 14:42:08,314][XmlBeanDefinitionReader:316] Loading XML bean definitions from class path resource [spring/spring-mail.xml]
[INFO ][20170428 14:42:08,428][PropertiesLoaderSupport:172] Loading properties file from class path resource [mq.properties]
[INFO ][20170428 14:42:08,429][PropertiesLoaderSupport:172] Loading properties file from class path resource [mail.properties]
[INFO ][20170428 14:42:08,534][ExecutorConfigurationSupport:165] Initializing ExecutorService  'threadPool'
[INFO ][20170428 14:42:08,639][DefaultLifecycleProcessor$LifecycleGroup:341] Starting beans in phase 2147483647
[INFO ][20170428 14:42:08,779][SingleConnectionFactory:298] Established shared JMS Connection: PooledConnection { ConnectionPool[ActiveMQConnection {id=ID:z-PC-58746-1493361728666-1:1,clientId=null,started=false}] }
[INFO ][20170428 14:42:09,956][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:13:通过ActiveMQ异步发送邮件！","subject":"生产者A:13:ActiveMQ测试","to":"生产者A:13:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,957][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:14:通过ActiveMQ异步发送邮件！","subject":"生产者A:14:ActiveMQ测试","to":"生产者A:14:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,957][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:15:通过ActiveMQ异步发送邮件！","subject":"生产者A:15:ActiveMQ测试","to":"生产者A:15:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,957][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:16:通过ActiveMQ异步发送邮件！","subject":"生产者A:16:ActiveMQ测试","to":"生产者A:16:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,958][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:17:通过ActiveMQ异步发送邮件！","subject":"生产者A:17:ActiveMQ测试","to":"生产者A:17:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,958][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:18:通过ActiveMQ异步发送邮件！","subject":"生产者A:18:ActiveMQ测试","to":"生产者A:18:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,958][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:19:通过ActiveMQ异步发送邮件！","subject":"生产者A:19:ActiveMQ测试","to":"生产者A:19:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,958][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:20:通过ActiveMQ异步发送邮件！","subject":"生产者A:20:ActiveMQ测试","to":"生产者A:20:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,959][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:21:通过ActiveMQ异步发送邮件！","subject":"生产者A:21:ActiveMQ测试","to":"生产者A:21:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,959][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:22:通过ActiveMQ异步发送邮件！","subject":"生产者A:22:ActiveMQ测试","to":"生产者A:22:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,959][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:23:通过ActiveMQ异步发送邮件！","subject":"生产者A:23:ActiveMQ测试","to":"生产者A:23:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,959][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:24:通过ActiveMQ异步发送邮件！","subject":"生产者A:24:ActiveMQ测试","to":"生产者A:24:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,959][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:25:通过ActiveMQ异步发送邮件！","subject":"生产者A:25:ActiveMQ测试","to":"生产者A:25:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,960][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:26:通过ActiveMQ异步发送邮件！","subject":"生产者A:26:ActiveMQ测试","to":"生产者A:26:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,960][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:27:通过ActiveMQ异步发送邮件！","subject":"生产者A:27:ActiveMQ测试","to":"生产者A:27:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,960][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:28:通过ActiveMQ异步发送邮件！","subject":"生产者A:28:ActiveMQ测试","to":"生产者A:28:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,960][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:29:通过ActiveMQ异步发送邮件！","subject":"生产者A:29:ActiveMQ测试","to":"生产者A:29:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,960][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:30:通过ActiveMQ异步发送邮件！","subject":"生产者A:30:ActiveMQ测试","to":"生产者A:30:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,961][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:31:通过ActiveMQ异步发送邮件！","subject":"生产者A:31:ActiveMQ测试","to":"生产者A:31:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,961][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:32:通过ActiveMQ异步发送邮件！","subject":"生产者A:32:ActiveMQ测试","to":"生产者A:32:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,961][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:33:通过ActiveMQ异步发送邮件！","subject":"生产者A:33:ActiveMQ测试","to":"生产者A:33:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,961][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:34:通过ActiveMQ异步发送邮件！","subject":"生产者A:34:ActiveMQ测试","to":"生产者A:34:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,962][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:35:通过ActiveMQ异步发送邮件！","subject":"生产者A:35:ActiveMQ测试","to":"生产者A:35:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,962][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:36:通过ActiveMQ异步发送邮件！","subject":"生产者A:36:ActiveMQ测试","to":"生产者A:36:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,962][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:37:通过ActiveMQ异步发送邮件！","subject":"生产者A:37:ActiveMQ测试","to":"生产者A:37:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,962][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:38:通过ActiveMQ异步发送邮件！","subject":"生产者A:38:ActiveMQ测试","to":"生产者A:38:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,963][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:39:通过ActiveMQ异步发送邮件！","subject":"生产者A:39:ActiveMQ测试","to":"生产者A:39:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,963][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:40:通过ActiveMQ异步发送邮件！","subject":"生产者A:40:ActiveMQ测试","to":"生产者A:40:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,963][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:41:通过ActiveMQ异步发送邮件！","subject":"生产者A:41:ActiveMQ测试","to":"生产者A:41:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,963][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:42:通过ActiveMQ异步发送邮件！","subject":"生产者A:42:ActiveMQ测试","to":"生产者A:42:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,963][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:43:通过ActiveMQ异步发送邮件！","subject":"生产者A:43:ActiveMQ测试","to":"生产者A:43:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,964][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:44:通过ActiveMQ异步发送邮件！","subject":"生产者A:44:ActiveMQ测试","to":"生产者A:44:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,964][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:45:通过ActiveMQ异步发送邮件！","subject":"生产者A:45:ActiveMQ测试","to":"生产者A:45:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,964][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:46:通过ActiveMQ异步发送邮件！","subject":"生产者A:46:ActiveMQ测试","to":"生产者A:46:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,964][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:47:通过ActiveMQ异步发送邮件！","subject":"生产者A:47:ActiveMQ测试","to":"生产者A:47:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,964][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:48:通过ActiveMQ异步发送邮件！","subject":"生产者A:48:ActiveMQ测试","to":"生产者A:48:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,965][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:49:通过ActiveMQ异步发送邮件！","subject":"生产者A:49:ActiveMQ测试","to":"生产者A:49:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,965][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:50:通过ActiveMQ异步发送邮件！","subject":"生产者A:50:ActiveMQ测试","to":"生产者A:50:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,965][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:51:通过ActiveMQ异步发送邮件！","subject":"生产者A:51:ActiveMQ测试","to":"生产者A:51:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,965][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:52:通过ActiveMQ异步发送邮件！","subject":"生产者A:52:ActiveMQ测试","to":"生产者A:52:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,966][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:53:通过ActiveMQ异步发送邮件！","subject":"生产者A:53:ActiveMQ测试","to":"生产者A:53:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,966][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:54:通过ActiveMQ异步发送邮件！","subject":"生产者A:54:ActiveMQ测试","to":"生产者A:54:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,966][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:55:通过ActiveMQ异步发送邮件！","subject":"生产者A:55:ActiveMQ测试","to":"生产者A:55:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,966][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:56:通过ActiveMQ异步发送邮件！","subject":"生产者A:56:ActiveMQ测试","to":"生产者A:56:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,967][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:57:通过ActiveMQ异步发送邮件！","subject":"生产者A:57:ActiveMQ测试","to":"生产者A:57:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,967][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:58:通过ActiveMQ异步发送邮件！","subject":"生产者A:58:ActiveMQ测试","to":"生产者A:58:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,967][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:59:通过ActiveMQ异步发送邮件！","subject":"生产者A:59:ActiveMQ测试","to":"生产者A:59:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,967][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:60:通过ActiveMQ异步发送邮件！","subject":"生产者A:60:ActiveMQ测试","to":"生产者A:60:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,968][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:61:通过ActiveMQ异步发送邮件！","subject":"生产者A:61:ActiveMQ测试","to":"生产者A:61:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,968][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:62:通过ActiveMQ异步发送邮件！","subject":"生产者A:62:ActiveMQ测试","to":"生产者A:62:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,968][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:63:通过ActiveMQ异步发送邮件！","subject":"生产者A:63:ActiveMQ测试","to":"生产者A:63:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,968][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:64:通过ActiveMQ异步发送邮件！","subject":"生产者A:64:ActiveMQ测试","to":"生产者A:64:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,968][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:65:通过ActiveMQ异步发送邮件！","subject":"生产者A:65:ActiveMQ测试","to":"生产者A:65:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,969][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:66:通过ActiveMQ异步发送邮件！","subject":"生产者A:66:ActiveMQ测试","to":"生产者A:66:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,969][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:67:通过ActiveMQ异步发送邮件！","subject":"生产者A:67:ActiveMQ测试","to":"生产者A:67:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,969][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:68:通过ActiveMQ异步发送邮件！","subject":"生产者A:68:ActiveMQ测试","to":"生产者A:68:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,969][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:69:通过ActiveMQ异步发送邮件！","subject":"生产者A:69:ActiveMQ测试","to":"生产者A:69:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,969][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:70:通过ActiveMQ异步发送邮件！","subject":"生产者A:70:ActiveMQ测试","to":"生产者A:70:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,970][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:71:通过ActiveMQ异步发送邮件！","subject":"生产者A:71:ActiveMQ测试","to":"生产者A:71:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,970][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:72:通过ActiveMQ异步发送邮件！","subject":"生产者A:72:ActiveMQ测试","to":"生产者A:72:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,970][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:73:通过ActiveMQ异步发送邮件！","subject":"生产者A:73:ActiveMQ测试","to":"生产者A:73:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,970][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:74:通过ActiveMQ异步发送邮件！","subject":"生产者A:74:ActiveMQ测试","to":"生产者A:74:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,971][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:75:通过ActiveMQ异步发送邮件！","subject":"生产者A:75:ActiveMQ测试","to":"生产者A:75:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,971][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:76:通过ActiveMQ异步发送邮件！","subject":"生产者A:76:ActiveMQ测试","to":"生产者A:76:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,971][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:77:通过ActiveMQ异步发送邮件！","subject":"生产者A:77:ActiveMQ测试","to":"生产者A:77:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,972][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:78:通过ActiveMQ异步发送邮件！","subject":"生产者A:78:ActiveMQ测试","to":"生产者A:78:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,972][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:79:通过ActiveMQ异步发送邮件！","subject":"生产者A:79:ActiveMQ测试","to":"生产者A:79:wu-sc@foxmail.com"}
[INFO ][20170428 14:42:09,972][ConsumerSessionAwareMessageListener:48] ==>消费者A:receive message:{"content":"生产者A:80:通过ActiveMQ异步发送邮件！","subject":"生产者A:80:ActiveMQ测试","to":"生产者A:80:wu-sc@foxmail.com"}
